;Johnny Cash;Willie Nelson;Dolly Parton;Hank Williams;Faith Hill;Dixie Chicks;Garth Brooks;Kenny Rogers;Tim McGraw;Hank Snow;Brooks and Dunn;Lee Hazlewood;Kenny Chesney;Jim Reeves;Roger Miller;Kris Kristofferson;Bob Dylan;Joni Mitchell;Leonard Cohen;Joan Baez;Townes van Zandt;Pete Seeger;Suzanne Vega;Tracy Chapman;Tim Buckley;Steeleye Span;Woody Guthrie;Donovan;Cat Stevens;John Denver;Don McLean;Crosby Stills & Nash;Miles Davis;Dave Brubeck;Billie Holiday;Duke Ellington;Django Reinhardt;Glenn Miller;Ella Fitzgerald;Louis Armstrong;Nat King Cole;Herbie Hancock;Nina Simone;John Coltrane;Charlie Parker;Count Basie;Thelonious Monk;Cannonball Adderley;John Lee Hooker;Muddy Waters;Taj Mahal;John Mayall;Big Bill Broonzy;BB King;Howlin' Wolf;Willie Dixon;Blind Lemon Jefferson;Blind Willie McTell;Mississippi John Hurt;T-Bone Walker;Etta James;Lightnin' Hopkins;Otis Rush;Albert King;James Brown;Marvin Gaye;Otis Redding;Solomon Burke;Sam Cooke;Aretha Franklin;Al Green;The Temptations;The Drifters;Fats Domino;The Supremes;Isaac Hayes;Alicia Keys;Erykah Badu;India Arie;Jill Scott;Iron Maiden;Megadeth;Slayer;Sepultura;Black Sabbath;Anthrax;Alice Cooper;Deep Purple;Def Leppard;AC/DC;Judas Priest;Kiss;Metallica;Pantera;Queensryche;Skid Row;Nirvana;Beck;Smashing Pumpkins;Radiohead;Belle and Sebastian;Alice in Chains;Echo and the Bunnymen;Sonic Youth;Weezer;Pearl Jam;Foo Fighters;Hole;Bush;The Smiths;Depeche Mode;Jane's Addiction;Patti Smith;Sex Pistols;Sid Vicious;Ramones;Bad Religion;The Clash;NoFX;Dead Kennedys;Buzzcocks;Green Day;Blink 182;Sum 41;The Misfits;Rancid;Screeching Weasel;Pennywise;Eminem;Dr. Dre;Public Enemy;Missy Elliot;Cypress Hill;50 Cent;Run DMC;Grandmaster Flash;2Pac;Snoop Dogg;Jay-Z;Busta Rhymes;LL Cool J;DMX;Ice Cube;Mystikal;Aphex Twin;Daft Punk;Kraftwerk;Chemical Brothers;Fatboy Slim;Basement Jaxx;Carl Cox;Moloko;Paul Oakenfold;Prodigy;Armand van Helden;Moby;Massive Attack;Mouse on Mars;Jimi Tenor;Underworld;Bob Marley;Jimmy Cliff;Peter Tosh;Ziggy Marley;Sean Paul;Alpha Blondy;Shaggy;Maxi Priest;Shabba Ranks;UB40;Inner Circle;Desmond Dekker;Capleton;Bounty Killer;Eddy Grant;Black Uhuru;The Rolling Stones;The Animals;The Faces;The Kinks;The Who;Elvis Presley;Chuck Berry;Little Richard;Jerry Lee Lewis;Buddy Holly;Bo Diddley;Bill Haley;Chubby Checker;The Yardbirds;Carl Perkins;Gene Vincent;Madonna;Britney Spears;N'Sync;Justin Timberlake;ABBA;Michael Jackson;Janet Jackson;Prince;Spice Girls;Christina Aguilera;Robbie Williams;Nelly Furtado;Avril Lavigne;Jennifer Lopez;O-Town;Shakira;Wolfgang Amadeus Mozart;Ludwig van Beethoven;Johann Sebastian Bach;Joseph Haydn;Johannes Brahms;Frederic Chopin;Antonin Dvorak;Gustav Mahler;Franz Schubert;Antonio Vivaldi;Richard Wagner;Herbert von Karajan;Yehudi Menuhin;Georg Friedrich Haendel;Tchaikovsky;Giuseppe Verdi
Thelonious Monk;0,038506;0,023729;0,026003;0,020588;0,008106;0,018254;0,011046;0,015089;0,006833;0,007598;0,001586;0,100983;0,002901;0,015912;0,006362;0,014324;0,054266;0,513511;0,055439;0,071662;0,030543;0,025688;0,072213;0,03639;0,177505;0,007864;0,053773;0,09605;0,042133;0,012873;0,05906;0,017711;0,956762;0,959819;0,813584;0,963459;0,74955;0,705448;0,715892;0,874255;0,670932;0,931796;0,596491;0,872734;0,869091;0,902819;1;0,924424;0,09739;0,066057;0,104545;0,109797;0,09604;0,144829;0,054109;0,077322;0,051443;0,037634;0,038794;0,158007;0,303005;0,065317;0,083711;0,058205;0,084946;0,077494;0,024621;0,115468;0,038421;0,111445;0,0364;0,042494;0,016368;0,098397;0,053063;0,10534;0,09553;0,202491;0,006118;0,052565;0,006335;0,007576;0,010201;0,001564;0,02236;0,014533;0,015981;0,017946;0,008199;0,024117;0,005099;0,021039;0,014863;0,005752;0,002936;0,016735;0,011858;0,050455;0,014514;0,017015;0,042965;0,028645;0,004408;0,045867;0,008758;0,021686;0,015381;0,013881;0,018425;0,019655;0,012967;0,040183;0,00808;0,012325;0,004201;0,008752;0,011871;0,017281;0,015128;0,030626;0,016741;0,036875;0,016709;0,006526;0,028469;0,006959;0,013916;0,005275;0,016724;0,035399;0,021641;0;0,010752;0,005031;0,00387;0,003749;0,002642;0,015565;0,014148;0,027755;0,010641;0,007022;0,036116;0,266466;0,029844;0,013204;0,030274;0;0,009993;0,043416;0,011784;0,069424;0,001103;0,007217;0,002719;0,028821;0,041356;0,138437;0,539513;0,033634;0,025558;0,00144;0,009109;0,001502;0,015229;0,000065;0,004412;0,003616;0,000698;0,008973;0,003376;0,004252;0,00332;0,000583;0,003155;0,000897;0,047401;0,061891;0;0,039593;0,017169;0,031882;0,032621;0,119628;0,078365;0,018945;0,046045;0,013614;0,017084;0,070669;0,010728;0,012177;0,02821;0,016179;0,015864;0,008557;0,007849;0,039204;0,024017;0,099396;0,013952;0,042072;0,017358;0,014548;0,007864;0,021195;0,006735;0,009029;0,125533;0,153985;0,039819;0,029675;0,159706;0,193283;0,006346;0,011802;0,169177;0,016234;0,020885;0,003577;0,00629;0,003696;0,005464;0,020536
Cannonball Adderley;0,037145;0,021966;0,021381;0,021003;0,006774;0,014131;0,007433;0,009052;0,003403;0,004475;0;0,095648;0,002987;0,017943;0,002564;0,006555;0,054156;0,483401;0,053343;0,063816;0,038642;0,016559;0,063746;0,043489;0,195473;0,015694;0,036378;0,093261;0,032364;0,008751;0,04975;0;0,9327;0,920822;0,805471;0,900515;0,738419;0,68677;0,701889;0,858498;0,618554;0,90589;0,573422;0,867658;0,857314;0,86504;0,924424;1;0,123181;0,079375;0,134511;0,125274;0,103899;0,161668;0,076636;0,09424;0,067667;0,05421;0,052132;0,172936;0,343462;0,081725;0,100697;0,089434;0,181085;0,110658;0,112176;0,240449;0,144387;0,179185;0,113026;0,080034;0,06889;0,085462;0,066996;0,205393;0,091028;0,275576;0,138781;0,098017;0,01417;0,00917;0,009535;0,009848;0,029316;0,011443;0,02346;0,024576;0,02257;0,039537;0,009267;0,031433;0,023966;0,006628;0,014426;0,023616;0,01302;0,054646;0,02775;0,023413;0,045883;0,036418;0,020644;0,049187;0,013338;0,028941;0,020318;0,017486;0,024577;0,020699;0,017671;0,046529;0,013494;0,023593;0,013087;0,019866;0,018042;0,028625;0,018546;0,030658;0,017022;0,032873;0,025159;0,009603;0,020983;0,01053;0,014777;0,010135;0,0179;0,032507;0,036511;0,000997;0,050779;0,005391;0,002852;0,006676;0,003189;0,015516;0,017525;0,029245;0,022424;0,011076;0,036147;0,256847;0,027191;0,025884;0,026859;0;0,020302;0,049393;0,013699;0,08169;0,002397;0,009592;0,012395;0,03341;0,091331;0,142495;0,535427;0,033596;0,047948;0,015446;0,023671;0,0228;0,020953;0,011916;0,002263;0,000028;0,007893;0,011504;0,019767;0,017962;0,003451;0;0,003422;0,006153;0,06502;0,093129;0;0,048217;0,029419;0,04173;0,05007;0,126657;0,05012;0,02768;0,061772;0,029989;0,021154;0,096777;0,019403;0,025474;0,025663;0,009626;0;0,00923;0,004794;0,044646;0,0273;0,114318;0,011158;0,03749;0,020273;0,015841;0,008681;0,019672;0,003566;0,0268;0,025367;0,030425;0,014336;0;0,032356;0,035004;0;0;0,034952;0,003249;0;0;0,002464;0;0;0,001343
John Lee Hooker;0,234592;0,155913;0,088689;0,291385;0,048955;0,058855;0,058743;0,06926;0,051075;0,049279;0,044357;0,163791;0,039234;0,054786;0,039827;0,068597;0,400819;0,180796;0,07111;0,200618;0,561381;0,150566;0,138631;0,191784;0,265219;0,152806;0,223346;0,150512;0,120507;0,08959;0,137372;0,109085;0,118231;0,101966;0,326648;0,154312;0,123298;0,104046;0,139608;0,243679;0,138838;0,094516;0,236148;0,101704;0,14968;0,192295;0,09739;0,123181;1;0,740399;0,876495;0,67815;0,905551;0,926628;0,878589;0,923196;0,912837;0,909818;0,904007;0,909019;0,558643;0,91173;0,922287;0,901043;0,199694;0,223801;0,130794;0,418712;0,173518;0,221862;0,107871;0,098096;0,162242;0,219651;0,095821;0,120835;0,099222;0,173446;0,090946;0,111773;0,058332;0,038437;0,024166;0,023389;0,104361;0,01684;0,100469;0,085226;0,073752;0,118349;0,060952;0,093821;0,097437;0,042124;0,045559;0,058928;0,040292;0,063932;0,069816;0,036027;0,066784;0,109044;0,063854;0,075682;0,040352;0,076883;0,04814;0,027013;0,036077;0,056754;0,044571;0,083857;0,043004;0,05662;0,043336;0,060039;0,042812;0,057595;0,021871;0,058992;0,01615;0,061174;0,071955;0,03199;0,020377;0,029624;0,037543;0,026752;0,034288;0,017656;0,038337;0,001729;0,050423;0,011262;0,003807;0,016726;0,005036;0,026169;0,020329;0,02685;0,040078;0,013245;0,014899;0,032738;0,011986;0,054157;0,029186;0,012122;0,017833;0,024147;0,00734;0,025815;0,012792;0,032006;0,013998;0,273344;0,056705;0,054567;0,037094;0,025951;0,072893;0,015206;0,021533;0,032771;0,023199;0,008528;0,013111;0,009303;0,007291;0,020909;0,040029;0,022425;0,004277;0,001533;0,01899;0,010911;0,286116;0,435612;0,003373;0,118636;0,131203;0,233307;0,270038;0,213674;0,173478;0,109245;0,399633;0,088196;0,034284;0,441747;0,183666;0,074359;0,026896;0,034795;0,02994;0,023601;0,0246;0,058986;0,038917;0,096119;0,015859;0,055301;0,020422;0,036369;0,025366;0,021546;0,0177;0,029472;0,002463;0,00318;0,002598;0;0,008616;0;0;0,001546;0,002441;0,001917;0,002648;0,001268;0,004674;0,001319;0,000013;0,00168
Muddy Waters;0,185232;0,102191;0,042996;0,209445;0,014288;0,02183;0,02075;0,028065;0,008411;0,005425;0;0,137072;0,023014;0,006765;0,007041;0,025422;0,362716;0,183241;0,077599;0,180709;0,459522;0,121815;0,150969;0,189993;0,225017;0,163364;0,189877;0,149587;0,143984;0,050538;0,145971;0,079395;0,086901;0,069413;0,246477;0,111798;0,134556;0,078579;0,100882;0,183735;0,122684;0,081636;0,172989;0,067769;0,108574;0,145687;0,066057;0,079375;0,740399;1;0,712896;0,564114;0,762897;0,72672;0,841783;0,73677;0,730278;0,741448;0,747511;0,7498;0,506541;0,742249;0,765181;0,743517;0,135562;0,167304;0,077873;0,300192;0,123172;0,149428;0,06432;0,05373;0,12583;0,220792;0,068111;0,063651;0,073648;0,11027;0,042037;0,068949;0,105529;0,065119;0,037747;0,04617;0,123879;0,416915;0,139871;0,130218;0,123149;0,179478;0,08646;0,154387;0,152115;0,076119;0,086509;0,096946;0,06084;0,078336;0,179698;0,060928;0,08968;0,157837;0,11782;0,119375;0,06371;0,118042;0,080898;0,44056;0,054526;0,087088;0,039903;0,139779;0,077365;0,099314;0,080126;0,104464;0,072679;0,093265;0,037899;0,096683;0,023228;0,087919;0,117322;0,049515;0,022067;0,047105;0,090247;0,04817;0,014254;0,015741;0,040247;0,000678;0,055725;0,01411;0,002586;0,024482;0,004409;0,029739;0,019183;0,03344;0,053951;0,012065;0,01658;0,021834;0,007438;0,074756;0,030469;0;0,182537;0,01899;0,000401;0,008991;0,01331;0,033407;0,014599;0,218674;0,039115;0,073351;0,02227;0,022192;0,064842;0,011349;0,025187;0,035312;0,405601;0,00141;0,011589;0,002718;0,001789;0,018188;0,061838;0,019576;0,008157;0,000438;0,405364;0,012789;0,303099;0,368274;0;0,16547;0,191683;0,224602;0,295442;0,229978;0,178747;0,144196;0,472891;0,133223;0,052962;0,425459;0,189255;0,114941;0,022201;0,029697;0,011926;0,025213;0,03039;0,055066;0,041025;0,105048;0,012987;0,039704;0,023448;0,02865;0,035343;0,01517;0,015977;0,022894;0,001699;0,002174;0,001612;0;0,007534;0;0;0,001141;0,001639;0,001353;0,002139;0,000927;0,003887;0,000965;0;0,001229
Taj Mahal;0,194848;0,145664;0,044201;0,243613;0,024905;0,021803;0,017156;0,05258;0,00691;0,005389;0;0,136198;0,038287;0,071389;0,00439;0,017142;0,343306;0,181771;0,058771;0,167616;0,516602;0,097399;0,132976;0,156247;0,246587;0,141412;0,162511;0,131531;0,111605;0,038075;0,137137;0,037822;0,125478;0,108372;0,343786;0,159354;0,153265;0,106804;0,137407;0,242984;0,13465;0,123722;0,247795;0,102642;0,174202;0,199859;0,104545;0,134511;0,876495;0,712896;1;0,667864;0,882058;0,889219;0,866268;0,887548;0,878845;0,88547;0,87753;0,893628;0,533517;0,881388;0,90204;0,881282;0,189807;0,191369;0,080593;0,341902;0,138915;0,170015;0,067769;0,04531;0,138487;0,229771;0,070892;0,064853;0,092664;0,346273;0,049999;0,082823;0,085701;0,067381;0,026091;0,034523;0,118765;0,022237;0,117312;0,116192;0,097437;0,157813;0,073047;0,133422;0,144533;0,060857;0,068392;0,081654;0,061021;0,069021;0,103214;0,066703;0,070638;0,146143;0,097874;0,107679;0,079734;0,103749;0,088458;0,055378;0,044788;0,070414;0,027553;0,11845;0,062375;0,079218;0,062957;0,086745;0,060181;0,073659;0,030407;0,081542;0,017023;0,092728;0,095561;0,081849;0,022107;0,038614;0,0456;0,039014;0,027723;0,026286;0,036274;0;0,045859;0,01808;0,003255;0,025124;0,00587;0,021851;0,020671;0,044199;0,051655;0,013845;0,014784;0,029164;0,006658;0,062921;0,021439;0;0,013368;0,015888;0,000823;0,008881;0,010717;0,032057;0,006483;0,264418;0,07326;0,064729;0,038952;0,017692;0,120907;0,096183;0,107067;0,163723;0,070266;0,121038;0,016558;0,011694;0,011365;0,059944;0,141755;0,085721;0,014003;0,008049;0,019214;0,057914;0,330432;0,403715;0,004215;0,142389;0,16702;0,237533;0,297905;0,231995;0,18841;0,133208;0,424135;0,112281;0,04495;0,460489;0,195672;0,093157;0,018013;0,021631;0;0,019059;0,017047;0,041964;0,033467;0,091238;0,008497;0,054984;0,038191;0,04834;0,036994;0,019484;0,011048;0,099524;0,004447;0,003937;0,012484;0;0,00409;0;0;0;0,00029;0,000533;0;0;0,002678;0;0;0
John Mayall;0,148184;0,081977;0,034489;0,192056;0,006577;0,007596;0,010843;0,014076;0,003848;0,000382;0;0,102505;0,018695;0,001455;0,002573;0,010804;0,23326;0,133754;0,043196;0,060472;0,39915;0,027979;0,078757;0,104748;0,192003;0,106198;0,075925;0,156875;0,12495;0,011235;0,067779;0,009417;0,13035;0,113621;0,266558;0,144077;0,17417;0,089304;0,121912;0,213131;0,117805;0,112514;0,176059;0,108123;0,144997;0,184342;0,109797;0,125274;0,67815;0,564114;0,667864;1;0,715366;0,699234;0,677741;0,695821;0,693731;0,709631;0,704616;0,730201;0,413644;0,702342;0,729691;0,718745;0,120026;0,148001;0,072373;0,280362;0,100019;0,142322;0,05874;0,0384;0,1108;0,181475;0,054199;0,062344;0,05756;0,109851;0,042077;0,06715;0,120587;0,05097;0,016812;0,027486;0,126707;0,006781;0,096979;0,126276;0,111756;0,141248;0,107074;0,108523;0,121376;0,069072;0,054452;0,069159;0,043407;0,045508;0,075727;0,063494;0,077962;0,125382;0,077924;0,091153;0,039923;0,088523;0,062;0,025455;0,074244;0,13368;0,046086;0,108696;0,043037;0,099681;0,071122;0,069825;0,04278;0,093433;0,023756;0,08477;0,02597;0,056105;0,073007;0,032546;0;0,028382;0,032374;0,029041;0,009563;0,006887;0,022829;0;0,036347;0,008525;0;0,014638;0,001544;0,012407;0,008657;0,019537;0,033331;0,006142;0,010674;0,0241;0,022082;0,050269;0,019874;0,016989;0,027119;0,041936;0,010977;0,023131;0,020225;0,046601;0,004498;0,200472;0,081126;0,057475;0,048628;0,036554;0,051794;0,007516;0,016667;0,019989;0,015238;0;0,013415;0,025479;0,001059;0,054844;0,044876;0,012341;0,007146;0,000324;0,04741;0,007931;0,292341;0,396574;0,135582;0,230485;0,190065;0,183132;0,249566;0,183143;0,134252;0,113696;0,358673;0,084564;0,037827;0,451938;0,172251;0,073406;0,01356;0,017391;0,008827;0,015968;0,015686;0,03369;0,02327;0,092778;0,060673;0,031713;0,048543;0,015936;0,021826;0,003245;0,010822;0,02128;0,000668;0,000444;0,001115;0;0,000853;0;0;0;0,000361;0,000517;0;0;0;0;0;0
Big Bill Broonzy;0,214444;0,122035;0,048686;0,256232;0,007363;0,017219;0,007449;0,015881;0,003355;0,005565;0;0,104038;0,02273;0,008402;0,006161;0,01225;0,374633;0,213753;0,077605;0,195969;0,546817;0,129204;0,176134;0,187709;0,244876;0,107463;0,222408;0,163282;0,122722;0,03931;0,109224;0,069623;0,113118;0,100133;0,311323;0,151137;0,229243;0,093032;0,133344;0,2307;0,132802;0,088258;0,210459;0,093412;0,14116;0,196466;0,09604;0,103899;0,905551;0,762897;0,882058;0,715366;1;0,893884;0,879102;0,905396;0,91956;0,949097;0,97979;0,966181;0,501238;0,940955;0,964058;0,947495;0,129126;0,1854;0,066589;0,313504;0,098811;0,156893;0,057977;0,045999;0,1168;0,180527;0,061336;0,053184;0,083615;0,118156;0,057592;0,081925;0,088333;0,062372;0,013672;0,008049;0,109085;0,015101;0,078407;0,140193;0,02862;0,120072;0,070547;0,09391;0,127168;0,101035;0,015918;0,058603;0,050564;0,055566;0,029443;0,014428;0,024299;0,144082;0,02278;0,094865;0,014129;0,088502;0,061803;0,011676;0,013077;0,079516;0,01374;0,102918;0,020608;0,021076;0,021631;0,023824;0,018466;0,023117;0,008447;0,118563;0,005265;0,074058;0,026777;0,009604;0,019938;0,01291;0,015285;0,010802;0,004417;0,011986;0,016543;0;0,013051;0,0041;0,002759;0,006534;0,002147;0,012826;0,010708;0,01087;0,013776;0,005215;0,007002;0,025201;0,002796;0,022476;0,009459;0;0,004511;0,00632;0,000632;0,008061;0,00262;0,010127;0,002372;0,249268;0,009483;0,020515;0,029918;0,008171;0,050596;0,001831;0,0055;0,010745;0,008265;0,000116;0,001989;0,000164;0;0,005706;0,01175;0,004684;0,009369;0;0,004284;0,002285;0,286829;0,384423;0;0,134047;0,155584;0,204611;0,264115;0,15846;0,118121;0,121044;0,447114;0,030453;0,02617;0,538366;0,210272;0,024953;0,009274;0,009486;0;0,006237;0,011094;0,02139;0,014496;0,116421;0,002404;0,036078;0,007624;0,014344;0,008785;0,011741;0,003692;0,004407;0,016362;0,020848;0,004761;0;0,026433;0,022284;0;0,001918;0,0226;0,001991;0,003278;0,00269;0,004963;0,001566;0,000397;0,004772
BB King;0,142216;0,088325;0,032399;0,244006;0;0;0;0,004938;0;0;0;0,089698;0;0,000863;0;0;0,231493;0,068852;0,005617;0,019397;0,49012;0,037133;0,00626;0,047239;0,223391;0;0,068306;0,062199;0,032996;0;0,039532;0;0,162524;0,152317;0,367754;0,196089;0,124172;0,112106;0,163653;0,290001;0,149469;0,126982;0,230766;0,139838;0,197516;0,242091;0,144829;0,161668;0,926628;0,72672;0,889219;0,699234;0,893884;1;0,898035;0,981261;0,951399;0,942561;0,88778;0,940031;0,542294;0,92793;0,954545;0,91948;0,130363;0,188848;0,064084;0,335097;0,090231;0,16369;0,054473;0,027465;0,114891;0,171868;0,055081;0,052099;0,067868;0,1321;0;0,084876;0;0;0;0;0,064582;0;0,020211;0,013276;0;0,032473;0,02391;0;0,021712;0;0;0,008134;0;0,011187;0;0,001581;0,00379;0,034968;0;0,003385;0;0,008829;0,001014;0,000681;0,001879;0,001418;0,000611;0,00273;0,004368;0,00084;0;0;0;0,00128;0,001364;0,005309;0,001652;0,000258;0;0;0;0,003167;0;0;0,001244;0,002867;0,00094;0;0;0;0;0;0;0;0,000436;0,001634;0;0;0,003517;0,029313;0,00315;0,01026;0,002647;0;0,002631;0,004865;0,001342;0,007673;0;0;0;0,262215;0,004195;0,015651;0,063574;0,003621;0,040844;0;0,00092;0;0,000799;0;0;0;0;0,000608;0;0;0,000353;0;0;0;0,208606;0,377818;0;0,031744;0,03453;0,175339;0,183822;0,144387;0,093826;0,038768;0,32807;0;0,001215;0,372058;0,112569;0;0,001719;0;0;0;0;0,002352;0,001156;0,03422;0,001098;0,026989;0,003636;0,000601;0;0;0;0;0,000222;0,000133;0,000987;0;0,000258;0;0;0;0,000473;0,000335;0;0;0;0;0;0
Howlin' Wolf;0,234677;0,136145;0,051433;0,255054;0,050316;0,032777;0,038495;0,032917;0,011958;0,007889;0;0,166026;0,025293;0,01559;0,004464;0,023366;0,34601;0,121577;0,093114;0,102937;0,527418;0,063284;0,101743;0,183187;0,310771;0,097371;0,152938;0,152272;0,146367;0,046917;0,204005;0;0,080616;0,056991;0,318935;0,118234;0,098794;0,08805;0,127549;0,213508;0,152307;0,070054;0,24082;0,061545;0,109586;0,155162;0,054109;0,076636;0,878589;0,841783;0,866268;0,677741;0,879102;0,898035;1;0,907953;0,885421;0,893826;0,864175;0,902517;0,62746;0,884308;0,920362;0,896126;0,181561;0,241757;0,15056;0,377459;0,177845;0,228185;0,13182;0,090125;0,184136;0,278391;0,119636;0,100823;0,151659;0,193332;0,037445;0,148568;0,116662;0,070593;0,043349;0,055012;0,146298;0,030108;0,173942;0,139455;0,158781;0,217251;0,096081;0,191835;0,179925;0,07176;0,108983;0,117334;0,076774;0,093518;0,21406;0,08461;0,126203;0,186285;0,155962;0,151808;0,092112;0,168997;0,1039;0,073815;0,077512;0,097674;0,071584;0,164787;0,10291;0,127666;0,108555;0,14462;0,109152;0,121683;0,047648;0,104603;0,060075;0,117385;0,15279;0,070837;0,036905;0,068598;0,100591;0,062233;0,02518;0,020323;0,052819;0,000102;0,076039;0,018611;0,005016;0,033198;0,007017;0,037148;0,026268;0,044424;0,097863;0,017702;0,020984;0,018223;0,008171;0,119529;0,03297;0,008672;0,020664;0,038289;0,00015;0,028302;0,017373;0,047099;0,011434;0,310714;0,05362;0,090957;0,007555;0,022153;0,102113;0,022981;0,042751;0,055035;0,040179;0,014023;0,011981;0,024031;0,001262;0,021236;0,081243;0,030519;0,006983;0;0,025924;0,020062;0,380009;0,436443;0;0,201406;0,229838;0,317969;0,361553;0,294926;0,229974;0,193408;0,540247;0,179416;0,066856;0,512417;0,220926;0,1502;0,053971;0,050185;0;0,066224;0,038328;0,085302;0,092997;0,152984;0,023563;0,074964;0,049713;0,059158;0,055406;0,067865;0,017758;0,040786;0,001441;0,003491;0,001816;0;0,005702;0;0;0,000595;0,00102;0,000996;0,001135;0,000491;0,0053;0,00051;0;0,00065
Willie Dixon;0,173794;0,108989;0,041018;0,253261;0,00497;0,018805;0,007854;0,015341;0,004172;0,007038;0;0,10222;0,003375;0,005183;0,003675;0,007332;0,251396;0,039437;0,005399;0,039841;0,502003;0,060017;0,022422;0,065934;0,213616;0;0,124523;0,061619;0,04763;0,010017;0,098397;0;0,092257;0,079704;0,318436;0,142264;0,079339;0,089984;0,121636;0,229471;0,113409;0,063541;0,200583;0,073066;0,132922;0,18034;0,077322;0,09424;0,923196;0,73677;0,887548;0,695821;0,905396;0,981261;0,907953;1;0,950382;0,946808;0,899771;0,939686;0,527628;0,928871;0,963507;0,922395;0,13886;0,19983;0,06801;0,330308;0,094729;0,162541;0,059047;0,034974;0,120962;0,172081;0,062785;0,050742;0,092036;0,123375;0,004561;0,089931;0,020356;0,010638;0,008286;0;0,067455;0,016272;0,030044;0,02446;0;0,038824;0,027631;0,022178;0,038598;0,013587;0;0,017893;0,012802;0,022284;0,01229;0,00048;0,00115;0,050522;0;0,020983;0,004111;0,026886;0,009078;0,007293;0,00057;0,007706;0,000185;0,018073;0,008735;0,000909;0,003004;0,005049;0,010137;0,001088;0,002443;0,024587;0,000502;0,038658;0,010283;0,00138;0,033542;0,011311;0,010653;0,003977;0,003153;0,009667;0,009378;0;0,007219;0,003285;0,004559;0,003487;0,003369;0,010921;0,008924;0,009027;0,007866;0,006429;0,0063;0,021356;0,000956;0,009438;0,000803;0;0,00195;0,001477;0,000408;0,002329;0;0,007155;0,001963;0,275085;0,001274;0,004751;0,019298;0,002074;0,039271;0;0,000279;0;0,007377;0;0;0;0;0,000185;0;0;0,001083;0;0,000155;0;0,213731;0,373618;0;0,038492;0,045083;0,191553;0,195908;0,147156;0,101178;0,05231;0,351599;0,012377;0,007616;0,385748;0,1269;0,005625;0,009792;0,00896;0;0,003978;0;0,010687;0,011073;0,04273;0,000333;0,033375;0,002493;0,002079;0,004311;0,018569;0,00254;0,000015;0,000067;0,000186;0,00038;0;0,000219;0;0;0;0,000143;0,000102;0,000094;0;0,003939;0;0;0
Blind Lemon Jefferson;0,171683;0,16575;0,038036;0,248641;0,004009;0,029436;0,005104;0,025905;0,004165;0,005419;0;0,091037;0,00894;0,004685;0,007447;0,020034;0,284516;0,076442;0,024824;0,086214;0,604536;0,080707;0,06578;0,095582;0,217775;0,040358;0,1408;0,088153;0,061668;0,017737;0,074825;0,028329;0,066945;0,056376;0,285158;0,110186;0,09402;0,05807;0,097479;0,200508;0,092169;0,038492;0,180132;0,056471;0,10874;0,156407;0,051443;0,067667;0,912837;0,730278;0,878845;0,693731;0,91956;0,951399;0,885421;0,950382;1;0,942166;0,920119;0,957764;0,501055;0,97969;0,950095;0,921926;0,125094;0,186107;0,063882;0,318565;0,08808;0,15331;0,054156;0,03044;0,114032;0,162603;0,055264;0,044571;0,075033;0,122102;0,019679;0,082731;0,024302;0,019482;0,004038;0;0,073157;0,008812;0,032085;0,046785;0,000989;0,051062;0,034409;0,028187;0,05258;0,044428;0;0,020974;0,017313;0,026074;0,005989;0,001596;0,004415;0,066506;0;0,030954;0,003085;0,033582;0,018793;0,003674;0,001168;0,022359;0,001779;0,031922;0,0065;0,000185;0,002755;0,00258;0,005838;0,000708;0,001572;0,041212;0,00077;0,03206;0,005011;0,001345;0,016346;0,005997;0,005192;0,001938;0,001892;0,004621;0,004541;0;0,003139;0,001767;0,002222;0,001699;0,001284;0,005307;0,004748;0,004336;0,004125;0,003124;0,002959;0,010082;0,000775;0,010782;0,000308;0;0,001942;0,001612;0,000156;0,001324;0,000274;0,003772;0,000957;0,260607;0,001249;0,003309;0,007406;0,002261;0,039721;0,000153;0,000774;0,002078;0,005371;0;0,000784;0,000568;0;0,001299;0;0,000441;0,00289;0;0;0;0,222533;0,371531;0;0,054703;0,064741;0,181314;0,200958;0,134743;0,093308;0,07839;0,359707;0,004684;0,00719;0,415901;0,141447;0,002254;0,004896;0,005288;0;0,003469;0,00236;0,007297;0,006322;0,054698;0,000327;0,027802;0,002922;0,004908;0,002905;0,009127;0,001362;0,000142;0,00014;0,00048;0,000339;0;0,002502;0;0;0;0,000218;0,000085;0;0;0,00192;0;0;0
